TopoID;Note;TRAP;Source;Type;LU_Around;LU_Top;Date;DiameterMax;HeightMax;Condition;PrincipalSourceOfImpact;AllNotes;distTown;distTownBoundary;elevAster;slopeAster;aspectAster;TRI;TPI;rough;prom250mbuff;TypeCertainty;distBG;AKB;Area;SeasonNotes;Excavated;latitude;longitude
0;NA;9084;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-10-26;35;0,5;5;Agriculture;"concrete column in the middle; Bara:entirely ploughed over";588,5974115377736 [m];588,5974115377736 [m];152,000000000000;9,63260983873736e-01;168,638900073581198;0,4140300750732422;4,14030075073242e-01;1,174362182617188;50,18;Uncertain;54274,7323710474 [m];NA;NA;NA;NA;42,4220269466222;26,3437746726242
200164;NA;9085;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-26;50;0,4;5;Agriculture;"destroyed by agriculture; Bara:entirely ploughed over";449,3755849782301 [m];449,3755849782301 [m];150,978836059570;2,65022254777981e+00;70,813550583162922;0,8703784942626953;3,64526748657227e-01;2,968704223632812;34,31;Certain;54667,1554576892 [m];10000904;Bolyarsko;2016 Bara;NA;42,4249032867417;26,3408297562224
200168;NA;9086;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-26;15;2,0;5;Agriculture;"well 1 x 1 x 1 in the middle; Bara:succumbs to agriculture";410,3399962336035 [m];410,3399962336035 [m];141,893676757812;2,63214549396499e+00;292,190477238183348;0,8562812805175781;2,35481262207031e-02;3,033172607421875;93,14;Certain;54530,5273583008 [m];10000905;Bolyarsko;2016 Bara;NA;42,4330603971278;26,3695123360939
200167;NA;9087;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-26;30;1,0;5;Agriculture;"shrubs on it; Bara:entirely ploughed over";398,1199160337567 [m];398,1199160337567 [m];146,181076049805;1,78107983232319e+00;120,427819674559274;0,5840492248535156;-4,48242187500000e-01;2,237167358398438;36,10;Certain;53845,6345985230 [m];10000906;Bolyarsko;2016 Bara;NA;42,4287682816646;26,3772707355911
201540;NA;9088;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-27;38;4,5;1;Looting;"0; Bara:overgrown";210,5611635731000 [m];210,5611635731000 [m];178,328079223633;2,97645902692481e+00;238,144244546469650;0,9860897064208984;1,17383956909180e-01;3,691421508789062;88,81;Certain;44482,8405863870 [m];10001221;Ovchi Kladenetz;2016 Bara;NA;42,2474688341631;26,2237094369840
200118;NA;9110;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-27;60;6,0;4;Looting;"lot of holes done by animals; Bara:looting in the last decade";691,8021392240706 [m];691,8021392240706 [m];156,000000000000;2,52436473004081e+00;80,131188772604915;0,8440494537353516;-5,71783065795898e-01;2,677200317382812;22,94;Certain;58199,0788969941 [m];10001212;Galabintsi;2016 Bara;NA;42,4330518669579;26,2698515325985
0;NA;9111;Survey;Burial Mound;Pasture;Pasture;2010-10-27;30;4,0;5;Construction;"2 hills next to each other, in both waterhouse, this one looks like mound; Bara:waterhouse";1068,4871831589314 [m];1068,4871831589314 [m];171,000000000000;7,59855000303169e-01;35,608274622629878;0,3135681152343750;3,13568115234375e-01;0,911224365234375;73,21;Uncertain;40867,9449202032 [m];NA;NA;NA;NA;42,3260127507090;26,4558410614070
200545;NA;9112;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-28;40;1,5;4;Agriculture;"0; Bara:entirely ploughed over";1324,0943878029427 [m];1324,0943878029427 [m];159,787689208984;2,82284014134614e+00;128,540855574829607;1,0307197570800781;-4,39476013183594e-01;2,870758056640625;83,45;Certain;51460,3976683743 [m];10001308;Kozarevo;2016 Bara;NA;42,4421174313466;26,5781576103255
200544;NA;9113;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-28;30;0,8;4;Agriculture;entirely ploughed over;1285,8398627207330 [m];1285,8398627207330 [m];160,342391967773;4,27447621656535e+00;289,062367302118730;1,3542442321777344;-1,57989501953125e-01;4,785507202148438;86,55;Certain;51425,5554074209 [m];10001309;Kozarevo;2016 Bara;NA;42,4418618839494;26,5792431121430
200542;NA;9114;Legacy verification;Extinct Burial Mound;Pasture;Pasture;2010-10-28;30;1,5;4;Agriculture;entirely ploughed over;1409,4862390628841 [m];1409,4862390628841 [m];167,000000000000;3,45098658936906e+00;276,039749703238897;1,1540412902832031;8,15502166748047e-01;4,484420776367188;68,10;Certain;51259,7455818902 [m];10001310;Kozarevo;2016 Bara;NA;42,4403728556434;26,5793948317345
0;NA;9115;Survey;Extinct Burial Mound;Pasture;Pasture;2010-10-28;30;1,5;4;Agriculture;entirely ploughed over;1357,2232427760421 [m];1357,2232427760421 [m];168,396942138672;4,84255285839325e+00;259,158200615822011;1,5937957763671875;1,02157592773438e-01;5,334152221679688;89,45;Certain;51299,5565053032 [m];10001311;Kozarevo;2016 Bara;NA;42,4407524483094;26,5797707454511
0;NA;9116;Survey;Burial Mound;Pasture;Pasture;2010-10-28;20;0,6;5;Agriculture;entirely ploughed over;1289,4591515690779 [m];1289,4591515690779 [m];171,941894531250;1,49386352216736e+00;225,364582308490952;0,7128715515136719;6,32873535156250e-01;2,061431884765625;12,00;Certain;51347,5459143144 [m];10001312;Kozarevo;2016 Bara;NA;42,4412146111197;26,5803161968701
200543;NA;9117;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-28;40;1,5;4;Agriculture;entirely ploughed over;1241,7522625487027 [m];1241,7522625487027 [m];172,011764526367;2,13607567501941e+00;338,098036508472489;0,9078617095947266;6,70961380004883e-01;2,666137695312500;65,70;Certain;51382,6465211847 [m];10001313;Kozarevo;2016 Bara;NA;42,4415505579601;26,5806800682352
0;NA;9118;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-10-28;40;1,5;4;Agriculture;entirely ploughed over;1267,9853214644240 [m];1267,9853214644240 [m];171,949264526367;1,37043831263792e+00;177,540429780246939;0,5133457183837891;2,39213943481445e-01;1,797058105468750;53,28;Certain;51336,6859705057 [m];10001314;Kozarevo;2016 Bara;NA;42,4411480896724;26,5809197972334
200344;NA;9119;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-10-29;35;1,0;4;Agriculture;"rests of stony construction on the top of the mound, stones 20x40; Bara:entirely ploughed over, stones on the top";541,5594808669831 [m];541,5594808669831 [m];184,000000000000;4,93779228598309e-01;294,800634460265769;0,1628322601318359;5,81378936767578e-02;1,028274536132812;23,72;Certain;38917,2291465572 [m];10001345;Miladinovtsi;2016 Bara;NA;42,2661973353551;26,3525543559318
0;NA;9120;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-29;30;0,5;5;Agriculture;entirely ploughed over;608,1155927488683 [m];608,1155927488683 [m];185,153594970703;1,40733957268989e+00;251,195925508597753;0,5000362396240234;-4,12786483764648e-01;1,137435913085938;6,14;Certain;38906,9399748754 [m];10001346;Miladinovtsi;2016 Bara;NA;42,2664764959992;26,3533016002202
0;NA;9121;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-29;30;0,5;5;Agriculture;entirely ploughed over;616,9085230405489 [m];616,9085230405489 [m];186,137435913086;1,82831177377888e+00;256,140206451435745;0,5003337860107422;6,50730133056641e-02;1,856277465820312;51,80;Certain;38868,7637039655 [m];10001347;Miladinovtsi;2016 Bara;NA;42,2662649500298;26,3537007845419
0;NA;9122;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-29;25;0,5;5;Agriculture;entirely ploughed over;705,0929626245777 [m];705,0929626245777 [m];186,993835449219;5,42716316179848e-01;58,586716684865671;0,1912517547607422;1,86628341674805e-01;1,000000000000000;13,45;Certain;38878,5581141579 [m];10001348;Miladinovtsi;2016 Bara;NA;42,2667914162569;26,3545013672382
200342;NA;9123;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-29;30;2,0;4;Looting;"W - E ditch through all mound; Bara:Starata Koriya";812,6716910781398 [m];812,6716910781398 [m];185,892028808594;1,54406287605465e+00;13,348398368967572;0,6129722595214844;1,64127349853516e-01;2,008361816406250;27,14;Certain;38597,3721334767 [m];10001349;Miladinovtsi;2016 Bara;NA;42,2652113017071;26,3574069818190
200343;NA;9124;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-29;25;1,5;5;Looting;overgrown;543,2838532047504 [m];543,2838532047504 [m];184,006179809570;4,81911350985355e-01;224,870292357006605;0,1634826660156250;-1,57302856445312e-01;1,038833618164062;41,52;Certain;38783,0328957515 [m];10001350;Miladinovtsi;2016 Bara;NA;42,2652854565336;26,3536361107302
200328;NA;9125;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;30;1,0;3;Looting;"Roman pottery and AC; Bara:overgrown";1235,4286345036162 [m];1235,4286345036162 [m];228,212707519531;5,45586018111807e+00;220,808381146860171;2,0763397216796875;5,95001220703125e-01;6,993972778320312;0,00;Certain;31082,2354351678 [m];10001330;Malak Manastir;2016 Bara;NA;42,2012657464028;26,3941072880645
200329;NA;9126;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;40;2,5;4;Looting;no structure to be seen in the RT on the top;989,4159888186394 [m];989,4159888186394 [m];260,823333740234;3,55847050978340e+00;266,226546817695976;1,1659622192382812;5,96786499023438e-01;3,365020751953125;56,32;Certain;31073,3988983589 [m];10001331;Malak Manastir;2016 Bara;NA;42,2039717515582;26,3990511196461
200330;NA;9127;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;25;2,0;3;Looting;Pottery is very fragmentated, not datable;1121,5791551060870 [m];1121,5791551060870 [m];246,784347534180;9,56182277209816e+00;312,536698207989332;3,4098281860351562;7,15389251708984e-01;12,664825439453125;17,99;Certain;31210,3029040874 [m];10001332;Malak Manastir;2016 Bara;NA;42,2049019206902;26,3979554249012
200324;NA;9128;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;28;4,5;5;Looting;no structures or finds, 1/2 of the mound (N face) was taken by excavator;1792,0450211694210 [m];1792,0450211694210 [m];189,596099853516;2,30115388972648e+00;216,183242272154786;0,9138984680175781;2,13012695312500e-01;2,860519409179688;43,12;Certain;29947,4433586766 [m];10001333;Malak Manastir;2016 Bara;NA;42,1853699963921;26,3896111901947
0;NA;9129;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;50;0,8;5;Agriculture;"some undatable pottery; Bara:entirely ploughed over";679,9038439093903 [m];679,9038439093903 [m];136,197052001953;7,53138570145092e+00;11,429519354072179;3,1803283691406250;4,64298248291016e-01;9,350097656250000;2,87;Uncertain;26762,3664650727 [m];10001467;Trankovo;2016 Bara;NA;42,2141193682901;26,5476858888013
200323;NA;9130;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-31;25;1,5;2;road;"Eastern part destroyed by dirt road; Bara:E part destroyed by a dirt road";1742,8062954463439 [m];1742,8062954463439 [m];192,252487182617;8,25568653075039e-01;15,491700271186135;0,3665313720703125;1,93786621093750e-02;1,518966674804688;13,62;Certain;29277,6637151409 [m];10001334;Malak Manastir;2016 Bara;NA;42,1805056392652;26,3944417241200
200325;NA;9131;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;20;4,0;3;Looting;"NW section destroyed by excavator, single fts of pottery, not datable; Bara:NW section taken by excavator";2672,3122863030658 [m];2672,3122863030658 [m];173,887542724609;9,00125833956144e-01;271,809667654959355;0,9192066192626953;7,50356674194336e-01;2,571670532226562;50,36;Certain;29494,1852973701 [m];10001335;Malak Manastir;2016 Bara;NA;42,1764489772980;26,3843084068902
200331;NA;9132;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;25;2,0;2;Looting;1 bioturbation in the N part of the trench;394,0973894324910 [m];394,0973894324910 [m];283,000000000000;6,37493903922359e-01;300,507083988900149;0,3843803405761719;-2,41672515869141e-01;1,429870605468750;57,19;Certain;30781,2341916895 [m];10001336;Malak Manastir;2016 Bara;NA;42,2069901894977;26,4106648346457
200392;Gyulev-vrch;9133;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-10-31;15;0,8;3;Looting;situated in a dense bush, probably a stone structure;1259,5859293857743 [m];1259,5859293857743 [m];204,000000000000;1,13791523615404e+00;105,389475777393997;0,4554805755615234;4,55480575561523e-01;1,207687377929688;19,35;Certain;28063,0216645966 [m];10001337;Malak Manastir;2016 Bara;NA;42,1802425428220;26,4173210122377
200384;NA;9135;Legacy verification;Burial Mound;Forest;Scrub;2010-10-31;30;3,5;5;Looting;"Grave structure, destroyed; Bara:overgrown, large trench with a SW orientation and a clear stratigraphy, grave structure destroyed";1559,4280379213758 [m];1559,4280379213758 [m];231,309280395508;7,23956691526083e+00;63,597500431255277;2,3557739257812500;-1,58500671386719e-02;8,018371582031250;26,71;Certain;29434,7007063851 [m];10001339;Malak Manastir;2016 Bara;NA;42,2065606604525;26,4395589146866
200391;NA;9136;Legacy verification;Burial Mound;Forest;Scrub;2010-10-31;40;2,0;2;Looting;"0; Bara:overgrown";1199,9533385402606 [m];1199,9533385402606 [m];198,264236450195;1,04636416964400e+00;134,323767313012013;0,5032119750976562;-3,38569641113281e-01;1,100250244140625;32,26;Certain;26695,7776473046 [m];10001222;Pchela;2016 Bara;NA;42,1824981313681;26,4503621637191
200390;NA;9137;Legacy verification;Burial Mound;Forest;Scrub;2010-10-31;50;8,0;5;Looting;"Tunnel with vaulted ceiling, huge RTs; Bara:tunnel through the whole mound, revealed stratigraphy, NW part taken by excavator (8m deep)";851,2128047636453 [m];851,2128047636453 [m];184,817474365234;2,11155840942009e+00;113,601601525173209;1,2708034515380859;1,08446693420410e+00;2,777603149414062;44,04;Certain;26461,0590650851 [m];10001224;Pchela;2016 Bara;NA;42,1819852909661;26,4545839392480
200389;NA;9138;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;40;6,0;5;Looting;"Looks like camel, 2 military trenches, E and S bioturbation; Bara:2 military trenches to E and S of the mound";473,8910265705600 [m];473,8910265705600 [m];155,839675903320;3,75321430810810e+00;107,717752291928960;1,2194366455078125;4,55120086669922e-01;4,078979492187500;36,73;Certain;26604,9019841391 [m];10001225;Pchela;2016 Bara;NA;42,1869627042292;26,4622803516253
200388;NA;9139;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-31;50;7,0;5;Looting;;97,6483298739531 [m];97,6483298739531 [m];132,294418334961;2,77563698299679e+00;102,676044607298806;1,3078212738037109;1,08477210998535e+00;3,612197875976562;92,39;Certain;26289,0635303192 [m];10001226;Pchela;2016 Bara;NA;42,1871948129817;26,4705681900066
200393;NA;9140;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-01;40;2,0;5;Looting;"fragments of unidentified pottery, SW part of the mound taken by excavator, grave probably robbed; Bara:grave probably robbed";889,9762009932554 [m];889,9762009932554 [m];184,586502075195;2,26674046701814e+00;100,292924316207163;0,7021598815917969;2,40447998046875e-01;2,252685546875000;4,29;Certain;25717,0537593031 [m];10001227;Pchela;2016 Bara;NA;42,1752991572358;26,4572240397868
200528;NA;9141;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;25;2,0;5;Agriculture;"stratigraphy visible on the surface; Bara:entirely ploughed over, visible stratigraphy on the surface";1032,7401551756836 [m];1032,7401551756836 [m];140,695205688477;5,99463120222453e+00;70,072143347879063;1,9990959167480469;2,45437622070312e-01;6,967071533203125;13,67;Certain;26421,6086689672 [m];10001468;Trankovo;2016 Bara;NA;42,2109323366428;26,5475390053406
0;NA;9142;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;20;1,5;5;Agriculture;stratigraphy visible on the surface;994,6784159032862 [m];994,6784159032862 [m];139,503158569336;6,48476344860818e+00;70,210722294276223;2,1200752258300781;1,58699035644531e-01;7,302871704101562;38,35;Certain;26454,0160382821 [m];10001473;Trankovo;2016 Bara;NA;42,2112643785254;26,5477098414407
0;NA;9143;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;30;1,0;5;Agriculture;"stratigraphy visible on the surface, pottery to fragmentated to be datable; Bara:stratigraphy visible on the surface";583,4152941220802 [m];583,4152941220802 [m];127,278686523438;1,74593982789141e+00;59,962277512042697;0,6972894668579102;-4,43915367126465e-01;2,238349914550781;30,32;Certain;26849,9020048484 [m];10001504;Trankovo;2016 Bara;NA;42,2149728838942;26,5479196245451
0;NA;9144;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;30;1,0;5;Agriculture;"stratigraphy visible on the surface; Bara:stratigraphy visible on the surface";265,3169344511592 [m];265,3169344511592 [m];152,166015625000;6,59407641876663e+00;93,258742269570234;2,1701927185058594;1,98781967163086e+00;6,117248535156250;15,83;Certain;27143,3855259174 [m];10001474;Trankovo;2016 Bara;NA;42,2178034503406;26,5485510352620
0;NA;9145;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;20;1,0;5;Agriculture;"stratigraphy visible on the surface, traces of cremations visible on the surface; Bara:stratigraphy visible on the surface, traces of at least three cremations, burnt earth and pottery";223,8120812752516 [m];223,8120812752516 [m];150,122268676758;6,78379699385635e+00;69,355062042726303;2,2861442565917969;1,02285766601562e+00;7,451049804687500;51,44;Certain;27184,2730443089 [m];10001475;Trankovo;2016 Bara;NA;42,2181796967858;26,5485385242638
0;NA;9146;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;5,0;5;Agriculture;"stratigraphy visible on the surface; Bara:stratigraphy visible on the surface";67,4673647826711 [m];67,4673647826711 [m];146,526962280273;4,59564615012876e+00;42,573570377769052;1,8386192321777344;8,30982208251953e-01;6,295166015625000;86,79;Certain;27341,3385483854 [m];10001505;Trankovo;2016 Bara;NA;42,2196257062586;26,5484957687723
0;NA;9147;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;20;0,5;5;Agriculture;"stratigraphy visible on the surface; Bara:stratigraphy visible on the surface";44,8075737647717 [m];44,8075737647717 [m];136,017837524414;8,12612731079512e+00;75,473669126961127;2,6343402862548828;-1,72330856323242e-01;8,861526489257812;2,16;Certain;27343,0842731896 [m];10001476;Trankovo;2016 Bara;NA;42,2197747114838;26,5492582701978
0;NA;9148;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;25;2,0;5;Agriculture;"stratigraphy visible on the surface; Bara:stratigraphy visible on the surface";64,4136994368024 [m];64,4136994368024 [m];132,274124145508;4,27580625050160e+00;46,142111669424665;1,6993865966796875;-4,76600646972656e-01;5,823852539062500;38,55;Certain;27313,3174919043 [m];10001477;Trankovo;2016 Bara;NA;42,2195903863958;26,5497844638644
0;NA;9149;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;1,0;5;Agriculture;stratigraphy visible on the surface, Roman AC;24,4416569608919 [m];24,4416569608919 [m];129,383514404297;4,36911287833654e+00;39,490635894774641;1,8751611709594727;8,11764717102051e-01;5,740447998046875;45,32;Certain;27330,5455659823 [m];10001478;Trankovo;2016 Bara;NA;42,2198918391203;26,5506155226888
0;NA;9150;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;1,0;5;Agriculture;"stratigraphy visible on the surface; Bara:stratigraphy visible on the surface";144,2506037372431 [m];144,2506037372431 [m];137,211975097656;2,47575650284644e+00;299,311568441912129;0,9585590362548828;3,35592269897461e-01;3,280441284179688;69,93;Certain;27221,2860360196 [m];10001480;Trankovo;2016 Bara;NA;42,2188322704144;26,5503232652494
200529;NA;9151;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;30;3,0;4;Agriculture;stratigraphy visible on the surface;211,8053057880119 [m];211,8053057880119 [m];137,000000000000;6,16775926513694e-01;80,798752692272458;0,4406166076660156;-1,61777496337891e-01;1,381408691406250;75,09;Certain;27165,4377042435 [m];10001469;Trankovo;2016 Bara;NA;42,2182541573110;26,5499641299434
0;NA;9152;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;1,0;5;Agriculture;totally ploughed;783,6895405879449 [m];783,6895405879449 [m];168,056228637695;4,46675462378682e+00;5,337350218761226;1,8433113098144531;6,17771148681641e-01;5,438461303710938;94,27;Uncertain;27688,2109671296 [m];NA;NA;NA;NA;42,2209486181324;26,5383146368028
200523;NA;9153;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;30;1,5;5;Agriculture;totally ploughed;314,6622207824283 [m];314,6622207824283 [m];135,934188842773;6,57403574720834e+00;121,044273264444826;2,1493015289306641;8,10527801513672e-02;8,001892089843750;34,80;Certain;27069,8999897561 [m];NA;NA;NA;NA;42,2173364272080;26,5497667205416
0;NA;9154;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;4,0;5;Agriculture;stratigraphy visible;763,5533074392551 [m];763,5533074392551 [m];158,570419311523;1,52186842451485e+00;22,981104439310066;0,6738929748535156;-3,98979187011719e-01;2,038848876953125;33,45;Certain;27812,0729588520 [m];10001479;Trankovo;2016 Bara;NA;42,2220708123600;26,5381525862614
200522;NA;9155;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-01;25;1,5;5;Looting;1 big RT on the top of the mound, shape is altered by dug out material, spread over it;756,6472052198633 [m];756,6472052198633 [m];163,978179931641;6,14430788625875e+00;123,549722587144771;2,0095005035400391;2,49513626098633e-01;8,046768188476562;35,61;Certain;27548,5216389052 [m];10001470;Trankovo;2016 Bara;NA;42,2197993613095;26,5390870519538
200531;NA;9156;Survey;Burial Mound;Annual agriculture;Scrub;2010-11-01;50;8,0;4;Looting;strange way of placing RTs - these are all around the top of the mound;203,8027035542051 [m];203,8027035542051 [m];147,000000000000;1,41181963796166e+00;85,063229922524727;0,4967708587646484;4,19111251831055e-01;1,453857421875000;32,13;Certain;33069,8691083086 [m];10001275;Konevets;2016 Bara;NA;42,2739714325722;26,5605992935707
0;NA;9157;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-11-01;30;4,0;5;Looting;0;200,4815866815867 [m];200,4815866815867 [m];147,096603393555;1,77854207238695e+00;124,260277829943405;0,5783977508544922;8,67023468017578e-02;2,488388061523438;71,94;Certain;33048,5612158342 [m];10001276;Konevets;2016 Bara;NA;42,2737440127673;26,5603244852490
200519;NA;9158;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;30;2,0;5;Agriculture;totally ploughed;655,5905699779837 [m];655,5905699779837 [m];135,003143310547;8,09224485500079e+00;213,307848162265003;3,2430210113525391;-5,47945022583008e-01;10,902816772460938;39,78;Certain;31458,5432078148 [m];10001378;Dryanovo;2016 Bara;NA;42,2525276638544;26,5205168558679
0;NA;9159;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;0,1;5;Agriculture;totally ploughed, just visible lighter pattern on the soil;554,7812992738325 [m];554,7812992738325 [m];128,090972900391;4,33470833541396e+00;184,486030624670775;1,7254600524902344;-2,24399566650391e-01;5,032997131347656;72,63;Uncertain;31449,9080641707 [m];NA;NA;NA;NA;42,2521579356390;26,5191569176280
0;NA;9160;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-01;40;0,1;5;Agriculture;totally ploughed, just visible lighter pattern on the soil;643,6363108722702 [m];643,6363108722702 [m];135,021804809570;7,28452158931233e+00;210,442206230489035;2,9090633392333984;-4,18279647827148e-01;9,734069824218750;30,32;Uncertain;31508,8579157330 [m];NA;NA;NA;NA;42,2528420481293;26,5197756679833
200897;NA;9161;Legacy verification;Burial Mound;Perennial agriculture;Perennial agriculture;2010-11-01;15;1,0;5;Agriculture;0;680,1749590830789 [m];680,1749590830789 [m];155,652969360352;5,97622948316045e+00;336,731163723513362;2,4590263366699219;1,26369476318359e-01;7,663650512695312;46,57;Certain;32355,8692629463 [m];10001379;Dryanovo;2016 Bara;NA;42,2608403312348;26,5201333923612
200913;NA;9162;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-01;35;2,5;5;Construction;W part of the mound destroyed by excavator;370,4176482205206 [m];370,4176482205206 [m];191,020858764648;5,44823799121399e+00;350,633797800729383;2,2609920501708984;1,15064620971680e-01;6,063323974609375;35,38;Certain;30305,2438516101 [m];10001380;Dryanovo;2016 Bara;NA;42,2407496972051;26,5162228532730
200377;NA;9163;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-01;30;2,5;5;Looting;ca 40cm under surface stone structure or layer;1961,1777200290560 [m];1961,1777200290560 [m];187,000000000000;3,51772945967441e-01;207,346529672993654;0,1474094390869141;1,47409439086914e-01;0,642913818359375;79,56;Certain;32473,4434986653 [m];10001381;Dryanovo;2016 Bara;NA;42,2508334817184;26,4761962930122
0;NA;9164;Survey;Burial Mound;Pasture;Scrub;2010-11-01;35;2,0;5;Looting;old trenches;2011,3986093191384 [m];2011,3986093191384 [m];186,570587158203;1,50429485570535e+00;214,613083468119129;0,5847492218017578;1,55336380004883e-01;2,080612182617188;38,69;Certain;32511,5272675820 [m];10001382;Dryanovo;2016 Bara;NA;42,2510335583677;26,4756346536635
200376;NA;9165;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-01;40;6,0;4;Looting;ca 40cm under surface stone structure or layer;2089,0297031126856 [m];2089,0297031126856 [m];187,107101440430;1,62074988312334e+00;214,732838161846075;0,7815361022949219;6,90769195556641e-01;2,357772827148438;36,59;Certain;32566,1272412867 [m];10001383;Dryanovo;2016 Bara;NA;42,2512962225120;26,4747522750579
200337;NA;9166;Legacy verification;Burial Mound;Pasture;Pasture;2010-11-03;30;5,0;3;Construction;"Northern part of the mound taken by fence, located exactly in the village; Bara:N part taken by a fence";0,0000000000000 [m];0,0000000000000 [m];248,022079467773;3,26907061608026e+00;213,617808088966541;1,3001308441162109;2,96419143676758e-01;4,369796752929688;62,23;Certain;33345,3765720757 [m];10001305;Golyam Manastir;2016 Bara;NA;42,2031493396839;26,3544711962155
0;NA;9167;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-11-04;40;1,0;4;Agriculture;Modern scatern AC;753,3410384188476 [m];753,3410384188476 [m];120,929084777832;2,22290684909678e+00;27,700152334602354;0,9282798767089844;-2,57856369018555e-01;2,833915710449219;19,13;Uncertain;53285,3600561152 [m];2700068;Yambol;2016 Bara;NA;42,4479735553036;26,4816596925066
0;NA;9168;Survey;Burial Mound;Pasture;Pasture;2010-11-04;35;1,7;2;Construction;"Necropolis Bezmer; Bara:might be created by a building SE of the mound";29,6754084752075 [m];29,6754084752075 [m];200,000000000000;1,42019529010184e+00;8,184460733018547;0,6790218353271484;2,81641006469727e-01;2,913375854492188;5,73;Uncertain;58466,5412033968 [m];2700139;Bezmer;2016 Bara;NA;42,4800922630429;26,4027306808580
0;NA;9169;Survey;Burial Mound;Pasture;Pasture;2010-11-04;40;2,5;2;Construction;Necropolis Bezmer;37,8213571371451 [m];37,8213571371451 [m];201,104766845703;1,74604437394255e+00;261,984752317794175;0,9628181457519531;7,69279479980469e-01;2,326873779296875;50,55;Certain;58406,2360709423 [m];2700138;Bezmer;2016 Bara;NA;42,4795669063091;26,4029212619445
200174;NA;9170;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-11-04;50;0,8;5;Agriculture;Ploughed over at some point. Necropolis, Bezmer;80,4684401677121 [m];80,4684401677121 [m];200,923660278320;1,32780695650364e+00;190,174617707715498;0,5537719726562500;2,84980773925781e-01;1,761444091796875;93,14;Certain;58280,8553449358 [m];2700137;Bezmer;2016 Bara;NA;42,4785486450279;26,4036200551244
200173;NA;9171;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-04;40;2,0;4;Agriculture;Necropolis, Bezmer;313,4719780970368 [m];313,4719780970368 [m];191,208480834961;2,10976870431510e+00;127,072927850961079;0,6826381683349609;-3,16350936889648e-01;3,016250610351562;69,60;Certain;58070,8210791954 [m];2700134;Bezmer;2016 Bara;NA;42,4772832099119;26,4066041749976
