"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"441",9410,"Survey","Burial Mound","Pasture","Pasture",2010-11-07,"10",25,"3.5","5","Looting",0,NA,453815.2735,4706834.5833,c(453815.2735, 4706834.5833)
"442",9411,"Survey","Burial Mound","Scrub","Scrub",2010-11-07,"15",15,"1.5","2","Nodata",200016,NA,453727.1017,4706736.7735,c(453727.1017, 4706736.7735)
"443",9412,"Survey","Burial Mound","Scrub","Pasture",2010-11-07,"25",25,"3.5","2","Nodata",0,NA,453675.8175,4706725.3918,c(453675.8175, 4706725.3918)
"444",9413,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-07,"20",20,"3","1","None",200021,NA,453820.5408,4707102.9986,c(453820.5408, 4707102.9986)
"445",9414,"Survey","Burial Mound","Pasture","Pasture",2010-11-07,"15",15,"1","1","None",0,NA,453842.2872,4707128.183,c(453842.2872, 4707128.183)
"446",9415,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2010-11-07,"25",25,"1","5","Agriculture",200024,NA,453042.7758,4705682.3939,c(453042.7758, 4705682.3939)
"447",9416,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2010-11-07,"20",20,"2","3","Agriculture",200018,NA,452999.1197,4707739.1148,c(452999.1197, 4707739.1148)
"448",9417,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-07,"15",15,"2","4","Looting",200019,NA,452996.9503,4707823.482,c(452996.9503, 4707823.482)
"449",9418,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-07,"50",50,"6","2","Looting",200025,NA,455169.225,4708542.0055,c(455169.225, 4708542.0055)
"450",9419,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2010-11-07,"25",25,"4.5","2","Nodata",200097,NA,455387.4026,4708062.5047,c(455387.4026, 4708062.5047)
"451",9420,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-07,"30",30,"3.5","1","Nodata",200098,NA,456123.5601,4708227.2726,c(456123.5601, 4708227.2726)
"452",9421,"Survey","Burial Mound","Pasture","Pasture",2010-11-07,"15",15,"1","1","None",0,NA,456174.7316,4708263.7649,c(456174.7316, 4708263.7649)
"453",9422,"Survey","Uncertain Mound","Pasture","Pasture",2010-11-07,"15",15,"1","1","Looting",0,NA,456137.407,4708284.68,c(456137.407, 4708284.68)
"454",9423,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2010-11-07,"60",60,"12","1","Nodata",200099,NA,456857.7268,4707887.0399,c(456857.7268, 4707887.0399)
"455",9424,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2010-11-07,"10",10,"2 acc to topomap","5","Nodata",200092,NA,457717.0106,4708448.1471,c(457717.0106, 4708448.1471)
"456",9425,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-07,"20",20,"0.5","5","Agriculture",200093,NA,457781.6624,4708451.2914,c(457781.6624, 4708451.2914)
"457",9426,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-07,"40",40,"0.7","5","Agriculture",200091,NA,457716.5261,4708575.6075,c(457716.5261, 4708575.6075)
"458",9427,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-08,"23",23,"3 acc to topomap","6","Agriculture",200084,NA,457299.0553,4710154.2866,c(457299.0553, 4710154.2866)
"459",9428,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-08,NA,NA,NA,"6","Agriculture",200085,"Highway",457213.1636,4710086.421,c(457213.1636, 4710086.421)
"460",9430,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-10,"10",10,"2?3? acc to atlas","5","Looting",200080,NA,455447.0054,4711056.8619,c(455447.0054, 4711056.8619)
"461",9431,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-10,"20",20,"2","5","Looting",200029,NA,455348.259,4711124.5897,c(455348.259, 4711124.5897)
"462",9432,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-10,"30",30,"2.5","1",NA,200069,NA,456057.0221,4711498.8817,c(456057.0221, 4711498.8817)
"463",9433,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-10,"30",30,"3.5","2",NA,0,NA,455763.5613,4711727.1373,c(455763.5613, 4711727.1373)
"464",9434,NA,"Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"25",20,"1.5","5",NA,200068,NA,455936.7861,4711862.481,c(455936.7861, 4711862.481)
"465",9435,NA,"Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"40",40,"1","5",NA,200070,NA,456645.1054,4711874.0021,c(456645.1054, 4711874.0021)
"466",9436,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-10,"40",40,"4","3",NA,200074,NA,457775.5834,4712043.4035,c(457775.5834, 4712043.4035)
"467",9437,NA,"Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"40",40,"1.7","2",NA,200071,NA,457454.0344,4712317.7031,c(457454.0344, 4712317.7031)
"468",9438,NA,"Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"10",10,"0.1","5",NA,200073,NA,457652.8656,4711917.8229,c(457652.8656, 4711917.8229)
"469",9440,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-12,"50",50,"5","1",NA,200041,NA,453198.516,4716267.7614,c(453198.516, 4716267.7614)
"470",9442,"Legacy verification","Burial Mound","Forest","Scrub",NA,"40",40,"1.5","2","Looting",200527,NA,460365.1256,4670853.4936,c(460365.1256, 4670853.4936)
"471",9443,"Legacy verification","Burial Mound","Forest","Scrub",2010-11-17,"25",25,"2","3","Looting",0,NA,460320.6788,4671012.1913,c(460320.6788, 4671012.1913)
"472",9444,"Legacy verification","Burial Mound","Pasture","Scrub",2010-11-17,"40",40,"2","2","Looting",0,NA,460322.131,4671060.1137,c(460322.131, 4671060.1137)
"473",9445,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"20",20,"1.5","4","Agriculture",200526,NA,460109.413,4672626.8813,c(460109.413, 4672626.8813)
"474",9446,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",40,"5","2","Looting",200525,NA,460230.4977,4672819.714,c(460230.4977, 4672819.714)
"475",9447,"Survey","Burial Mound","Annual agriculture","Scrub",2010-11-17,"25",25,"0.5","5","Agriculture",0,NA,460175.5558,4672780.8638,c(460175.5558, 4672780.8638)
"476",9448,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"20",20,"2","4","Looting",200521,NA,459959.414,4675257.3849,c(459959.414, 4675257.3849)
"477",9449,"Survey","Uncertain Mound","Pasture","Scrub",NA,"20",20,"2","1","Construction (military activity)",0,NA,459955.3999,4675285.9984,c(459955.3999, 4675285.9984)
"478",9450,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"25",25,"2","3","Looting",200520,NA,459966.1385,4675327.3747,c(459966.1385, 4675327.3747)
"479",9451,"Survey","Burial Mound","Pasture","Scrub",NA,"20",20,"1","5","Looting",0,NA,459745.4514,4676409.9682,c(459745.4514, 4676409.9682)
"480",9339,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-11,"20",20,"1.5","2","Looting",200129,NA,438907.8976,4689523.7074,c(438907.8976, 4689523.7074)
"481",9500,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"70",55,"1.6","4 - seriously damaged","Agriculture",0,NA,428798.928294149,4691745.48991178,c(428798.928294149, 4691745.48991178)
"482",9501,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",25,"0.8","3 - damaged","Agriculture",0,NA,428659.514538773,4691602.91596001,c(428659.514538773, 4691602.91596001)
"483",9502,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"1.3","3 - damaged","Agriculture",0,NA,430962.478551886,4690669.8189891,c(430962.478551886, 4690669.8189891)
"484",9503,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"1","3 - damaged","Agriculture",0,NA,430805.785892337,4691256.59317202,c(430805.785892337, 4691256.59317202)
"485",9504,"Legacy verification","Uncertain Mound","Annual agriculture","Annual agriculture",NA,"30",25,"1.8","4 - seriously damaged","Agriculture",0,NA,431203.527381754,4691675.67521865,c(431203.527381754, 4691675.67521865)
"486",9505,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"2","3 - damaged","Agriculture",0,NA,431266.690971454,4691645.69353148,c(431266.690971454, 4691645.69353148)
"487",9506,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"40",35,"5","2 - minor damage","Animal activity",0,NA,431215.67394338,4691748.29668459,c(431215.67394338, 4691748.29668459)
"488",9507,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",30,"3","2 - minor damage","Looting",0,NA,428623.13973156,4694961.42964221,c(428623.13973156, 4694961.42964221)
"489",9508,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",12,"1.6","4 - seriously damaged","Looting",0,NA,428654.911393445,4694949.89268858,c(428654.911393445, 4694949.89268858)
"490",9509,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",10,"0.3","5 - extinct or near extinct","Looting",0,NA,428682.885799166,4694950.14031246,c(428682.885799166, 4694950.14031246)
"491",8100,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",NA,"4","2 - minor damage","Looting",0,NA,428709.118545951,4694799.83947941,c(428709.118545951, 4694799.83947941)
"492",9510,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",16,"3","2 - minor damage","Animal activity",0,NA,428544.966171383,4695032.27152082,c(428544.966171383, 4695032.27152082)
"493",9511,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",14,"2","4 - seriously damaged","Looting",0,NA,428516.241202173,4695067.65347797,c(428516.241202173, 4695067.65347797)
"494",9512,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",14.5,"1.2","4 - seriously damaged","Looting",0,NA,428501.608547985,4695088.85254483,c(428501.608547985, 4695088.85254483)
"495",8101,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"12",10,"0.5","5 - extinct or near extinct","Looting",0,NA,428689.34199487,4694848.43204287,c(428689.34199487, 4694848.43204287)
"496",8102,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"20",15,"0.5","5 - extinct or near extinct","Excavation",0,NA,429024.673182161,4694928.92319598,c(429024.673182161, 4694928.92319598)
"497",8300,"Legacy verification","Extinct Burial Mound","Annual agriculture","Scrub",NA,"15",11,"0.5","5 - extinct or near extinct","Agriculture",0,NA,428687.932732531,4694629.88346385,c(428687.932732531, 4694629.88346385)
"498",9513,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",21,"2","3 - damaged","Agriculture",0,NA,428791.944166618,4693958.62556672,c(428791.944166618, 4693958.62556672)
"499",8301,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"17",12,"2.3","2 - minor damage","Post-depositional",0,NA,428637.074768356,4694309.56966019,c(428637.074768356, 4694309.56966019)
"500",8103,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",NA,"0",0,"0","5 - extinct or near extinct","No observation",0,NA,429225.08060576,4695205.66851979,c(429225.08060576, 4695205.66851979)
"501",8104,"Legacy verification","Uncertain Mound","Scrub","Scrub",NA,"0",0,"0","5 - extinct or near extinct","No observation",0,NA,429156.686038288,4695477.59258806,c(429156.686038288, 4695477.59258806)
"502",8302,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"15",NA,"1.5","0 - No observation","Other",0,NA,428309.448709968,4694230.04350717,c(428309.448709968, 4694230.04350717)
"503",8105,"Legacy verification","Uncertain Mound","Forest","Forest",NA,"15",10,"3","1 - pristine","No observation",0,NA,429294.86420197,4695648.71534991,c(429294.86420197, 4695648.71534991)
"504",9514,"Survey","Uncertain Mound","Scrub","Scrub",NA,"11",8,"1.5","4 - seriously damaged","Looting",0,NA,429492.353906749,4694254.43414073,c(429492.353906749, 4694254.43414073)
"505",8303,"Legacy verification","Burial Mound","Perennial agriculture","Pasture",NA,"22",NA,"2.7","1 - pristine","Agriculture",0,NA,427473.630911635,4694036.20732728,c(427473.630911635, 4694036.20732728)
"506",9515,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",42,"1.6","3 - damaged","Agriculture",0,NA,435932.679940897,4694568.70128664,c(435932.679940897, 4694568.70128664)
"507",8304,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"13",12,"1.4","3 - damaged","Agriculture",0,NA,438132.379236956,4695137.70726751,c(438132.379236956, 4695137.70726751)
"508",8106,"Legacy verification","Burial Mound","Annual agriculture","Perennial agriculture",NA,"55",50,"1.5","3 - damaged","Agriculture",0,NA,438108.26265551,4695541.22891605,c(438108.26265551, 4695541.22891605)
"509",8305,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"22",16,"0.7","3 - damaged","Agriculture",0,NA,438030.166406211,4694794.42448928,c(438030.166406211, 4694794.42448928)
"510",9516,"Legacy verification","Uncertain Mound","Annual agriculture","Scrub",NA,"14",8,"1","3 - damaged","Agriculture",0,NA,436657.436668412,4695024.03695035,c(436657.436668412, 4695024.03695035)
"511",8306,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"22",7,"1","4 - seriously damaged","Agriculture",0,NA,438062.16681614,4694737.61948699,c(438062.16681614, 4694737.61948699)
"512",8107,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"20",11,"0.3","4 - seriously damaged","Looting",0,NA,433295.180273431,4693179.96199345,c(433295.180273431, 4693179.96199345)
"513",9517,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",20,"1","4 - seriously damaged","Agriculture",0,NA,436556.691718922,4695008.62880148,c(436556.691718922, 4695008.62880148)
"514",8108,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",NA,"0",0,"0","5 - extinct or near extinct","Looting",0,NA,433051.362167582,4693366.32599252,c(433051.362167582, 4693366.32599252)
"515",9518,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.9","3 - damaged","Agriculture",0,NA,436641.137485742,4695411.29823533,c(436641.137485742, 4695411.29823533)
"516",8109,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",NA,"20",12,"0.2","5 - extinct or near extinct","Looting",0,NA,433034.926041051,4693185.70778411,c(433034.926041051, 4693185.70778411)
"517",8307,"Legacy verification","Extinct Burial Mound","Other","Other",NA,"35",30,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437883.161346582,4693440.65199043,c(437883.161346582, 4693440.65199043)
"518",8308,"Survey","Uncertain Mound","Other","Other",NA,"15",12,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437886.165769482,4693315.58741853,c(437886.165769482, 4693315.58741853)
"519",9519,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"28",25,"1.8","4 - seriously damaged","Looting",0,NA,435400.745467392,4695474.29455278,c(435400.745467392, 4695474.29455278)
"520",8309,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"18",10,"1","5 - extinct or near extinct","Looting",0,NA,437586.877653135,4693566.32751832,c(437586.877653135, 4693566.32751832)
"521",8110,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",40,"1.8","3 - damaged","Agriculture",0,NA,433010.425399184,4694364.92937436,c(433010.425399184, 4694364.92937436)
"522",8310,"Survey","Uncertain Mound","Annual agriculture","Scrub",NA,"25",25,"1","4 - seriously damaged","Excavation",0,NA,437571.181337921,4693753.28955953,c(437571.181337921, 4693753.28955953)
"523",9520,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"15",12,"0.5","4 - seriously damaged","Looting",0,NA,435098.803602473,4695645.86342618,c(435098.803602473, 4695645.86342618)
"524",8111,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",22,"2.3","2 - minor damage","Animal activity",0,NA,432582.29267676,4694811.08502098,c(432582.29267676, 4694811.08502098)
"525",8311,"Survey","Uncertain Mound","Annual agriculture","Scrub",NA,"20",19,"0.3","5 - extinct or near extinct","Other",0,NA,437494.8193013,4693596.08268652,c(437494.8193013, 4693596.08268652)
"526",9521,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",16,"1.4","4 - seriously damaged","Looting",0,NA,435084.77975681,4695678.49388865,c(435084.77975681, 4695678.49388865)
"527",8312,"Survey","Uncertain Mound","Annual agriculture","Scrub",NA,"10",8,"0.4","5 - extinct or near extinct","Agriculture",0,NA,437513.541539351,4693534.60566349,c(437513.541539351, 4693534.60566349)
"528",8313,"Survey","Uncertain Mound","Annual agriculture","Scrub",NA,"16",13,"1.2","5 - extinct or near extinct","Agriculture",0,NA,437417.941244897,4693528.77983747,c(437417.941244897, 4693528.77983747)
"529",8112,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",25,"1.5","2 - minor damage","Looting",0,NA,431996.4942394,4694945.10439671,c(431996.4942394, 4694945.10439671)
"530",8314,"Survey","Uncertain Mound","Annual agriculture","Scrub",NA,"22",15,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437589.522876565,4693356.12789845,c(437589.522876565, 4693356.12789845)
"531",9522,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.9","4 - seriously damaged","Looting",0,NA,435774.040406129,4696421.77419514,c(435774.040406129, 4696421.77419514)
"532",8113,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"30",30,"1","1 - pristine","No observation",0,NA,431466.57694046,4695139.27667607,c(431466.57694046, 4695139.27667607)
"533",8315,"Survey","Uncertain Mound","Annual agriculture","Scrub",NA,"25",19,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437667.362222117,4693201.3217767,c(437667.362222117, 4693201.3217767)
"534",9523,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"33",30,"3","2 - minor damage","Post-depositional",0,NA,435195.479286927,4696421.57871925,c(435195.479286927, 4696421.57871925)
"535",8114,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"40",25,"1","4 - seriously damaged","Looting",0,NA,431329.187155252,4694547.94358591,c(431329.187155252, 4694547.94358591)
"536",8316,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",NA,"25",20,"2.3","2 - minor damage","Looting",0,NA,437123.29200531,4692462.21018053,c(437123.29200531, 4692462.21018053)
"537",8115,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"30",10,"2","2 - minor damage","Looting",0,NA,431758.799635507,4693730.84804661,c(431758.799635507, 4693730.84804661)
